word,current_value,classification,candidates,reason
break,,auto_fill_candidate,d:broken,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
breakfast,,should_not_fill,,no_current_value_or_fixed_source_candidate
breast,,should_not_fill,,no_current_value_or_fixed_source_candidate
breath,,should_not_fill,,no_current_value_or_fixed_source_candidate
breathe,,should_not_fill,,no_current_value_or_fixed_source_candidate
brick,,should_not_fill,,no_current_value_or_fixed_source_candidate
bride,,should_not_fill,,no_current_value_or_fixed_source_candidate
bridegroom,,should_not_fill,,no_current_value_or_fixed_source_candidate
bridge,,should_not_fill,,no_current_value_or_fixed_source_candidate
brief,,should_not_fill,,no_current_value_or_fixed_source_candidate
bright,,should_not_fill,,no_current_value_or_fixed_source_candidate
brilliant,,should_not_fill,,no_current_value_or_fixed_source_candidate
bring,,should_not_fill,,no_current_value_or_fixed_source_candidate
britain,,should_not_fill,,no_current_value_or_fixed_source_candidate
british,,should_not_fill,,no_current_value_or_fixed_source_candidate
broad,,should_not_fill,,no_current_value_or_fixed_source_candidate
broadcast,,should_not_fill,,no_current_value_or_fixed_source_candidate
brochure,,should_not_fill,,no_current_value_or_fixed_source_candidate
broken,,auto_fill_candidate,0:break,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
brother,,should_not_fill,,no_current_value_or_fixed_source_candidate
brown,,should_not_fill,,no_current_value_or_fixed_source_candidate
brush,,should_not_fill,,no_current_value_or_fixed_source_candidate
bucket,,should_not_fill,,no_current_value_or_fixed_source_candidate
budget,,should_not_fill,,no_current_value_or_fixed_source_candidate
buffet,,should_not_fill,,no_current_value_or_fixed_source_candidate
build,,auto_fill_candidate,i:building,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
building,,auto_fill_candidate,0:build,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
bunch,,should_not_fill,,no_current_value_or_fixed_source_candidate
burden,,should_not_fill,,no_current_value_or_fixed_source_candidate
burn,,should_not_fill,,no_current_value_or_fixed_source_candidate
burst,,should_not_fill,,no_current_value_or_fixed_source_candidate
bury,,should_not_fill,,no_current_value_or_fixed_source_candidate
bus,,should_not_fill,,no_current_value_or_fixed_source_candidate
bush,,should_not_fill,,no_current_value_or_fixed_source_candidate
business,,should_not_fill,,no_current_value_or_fixed_source_candidate
businessman,,should_not_fill,,no_current_value_or_fixed_source_candidate
busy,,should_not_fill,,no_current_value_or_fixed_source_candidate
but,,should_not_fill,,no_current_value_or_fixed_source_candidate
butcher,,should_not_fill,,no_current_value_or_fixed_source_candidate
butter,,should_not_fill,,no_current_value_or_fixed_source_candidate
button,,should_not_fill,,no_current_value_or_fixed_source_candidate
buy,,should_not_fill,,no_current_value_or_fixed_source_candidate
by,,should_not_fill,,no_current_value_or_fixed_source_candidate
bye,,should_not_fill,,no_current_value_or_fixed_source_candidate
cab,,should_not_fill,,no_current_value_or_fixed_source_candidate
cabbage,,should_not_fill,,no_current_value_or_fixed_source_candidate
cafe,,should_not_fill,,no_current_value_or_fixed_source_candidate
cafeteria,,should_not_fill,,no_current_value_or_fixed_source_candidate
cage,,should_not_fill,,no_current_value_or_fixed_source_candidate
cake,,should_not_fill,,no_current_value_or_fixed_source_candidate
calculate,,should_not_fill,,no_current_value_or_fixed_source_candidate
calendar,,should_not_fill,,no_current_value_or_fixed_source_candidate
call,,should_not_fill,,no_current_value_or_fixed_source_candidate
calligraphy,,should_not_fill,,no_current_value_or_fixed_source_candidate
calm,,should_not_fill,,no_current_value_or_fixed_source_candidate
calorie,,should_not_fill,,no_current_value_or_fixed_source_candidate
camel,,should_not_fill,,no_current_value_or_fixed_source_candidate
camera,,should_not_fill,,no_current_value_or_fixed_source_candidate
camp,,should_not_fill,,no_current_value_or_fixed_source_candidate
campaign,,should_not_fill,,no_current_value_or_fixed_source_candidate
campus,,should_not_fill,,no_current_value_or_fixed_source_candidate
can,could,manual_review,could,does_not_match_recorded_generation_policy
canada,,should_not_fill,,no_current_value_or_fixed_source_candidate
canadian,,should_not_fill,,no_current_value_or_fixed_source_candidate
canal,,should_not_fill,,no_current_value_or_fixed_source_candidate
cancel,,should_not_fill,,no_current_value_or_fixed_source_candidate
cancer,,should_not_fill,,no_current_value_or_fixed_source_candidate
candidate,,should_not_fill,,no_current_value_or_fixed_source_candidate
candle,,should_not_fill,,no_current_value_or_fixed_source_candidate
candy,,should_not_fill,,no_current_value_or_fixed_source_candidate
canteen,,should_not_fill,,no_current_value_or_fixed_source_candidate
cap,,should_not_fill,,no_current_value_or_fixed_source_candidate
capable,,should_not_fill,,no_current_value_or_fixed_source_candidate
capacity,,should_not_fill,,no_current_value_or_fixed_source_candidate
capital,,should_not_fill,,no_current_value_or_fixed_source_candidate
capsule,,should_not_fill,,no_current_value_or_fixed_source_candidate
captain,,should_not_fill,,no_current_value_or_fixed_source_candidate
car,,should_not_fill,,no_current_value_or_fixed_source_candidate
carbon,,should_not_fill,,no_current_value_or_fixed_source_candidate
card,,should_not_fill,,no_current_value_or_fixed_source_candidate
care,"careful,careless",reliable_value,"careful,careless",matches_fixed_conservative_affix_policy_and_members_exist
career,,should_not_fill,,no_current_value_or_fixed_source_candidate
careful,care,reliable_value,care,matches_fixed_conservative_affix_policy_and_members_exist
careless,care,reliable_value,care,matches_fixed_conservative_affix_policy_and_members_exist
carpet,,should_not_fill,,no_current_value_or_fixed_source_candidate
carriage,,should_not_fill,,no_current_value_or_fixed_source_candidate
carrot,,should_not_fill,,no_current_value_or_fixed_source_candidate
carry,,should_not_fill,,no_current_value_or_fixed_source_candidate
cartoon,,should_not_fill,,no_current_value_or_fixed_source_candidate
carve,,should_not_fill,,no_current_value_or_fixed_source_candidate
case,,should_not_fill,,no_current_value_or_fixed_source_candidate
cash,,should_not_fill,,no_current_value_or_fixed_source_candidate
cast,,should_not_fill,,no_current_value_or_fixed_source_candidate
castle,,should_not_fill,,no_current_value_or_fixed_source_candidate
casual,,should_not_fill,,no_current_value_or_fixed_source_candidate
cat,,should_not_fill,,no_current_value_or_fixed_source_candidate
catalogue,,should_not_fill,,no_current_value_or_fixed_source_candidate
catch,,should_not_fill,,no_current_value_or_fixed_source_candidate
category,,should_not_fill,,no_current_value_or_fixed_source_candidate
cater,,should_not_fill,,no_current_value_or_fixed_source_candidate
cathedral,,should_not_fill,,no_current_value_or_fixed_source_candidate
catholic,,should_not_fill,,no_current_value_or_fixed_source_candidate
cattle,,should_not_fill,,no_current_value_or_fixed_source_candidate
cause,,should_not_fill,,no_current_value_or_fixed_source_candidate
cave,,should_not_fill,,no_current_value_or_fixed_source_candidate
cease,,should_not_fill,,no_current_value_or_fixed_source_candidate
ceiling,,should_not_fill,,no_current_value_or_fixed_source_candidate
celebrate,,should_not_fill,,no_current_value_or_fixed_source_candidate
celebration,,should_not_fill,,no_current_value_or_fixed_source_candidate
celebrity,,should_not_fill,,no_current_value_or_fixed_source_candidate
cell,,should_not_fill,,no_current_value_or_fixed_source_candidate
cent,,should_not_fill,,no_current_value_or_fixed_source_candidate
center,,should_not_fill,,no_current_value_or_fixed_source_candidate
centimeter,,should_not_fill,,no_current_value_or_fixed_source_candidate
central,,should_not_fill,,no_current_value_or_fixed_source_candidate
century,,should_not_fill,,no_current_value_or_fixed_source_candidate
ceremony,,should_not_fill,,no_current_value_or_fixed_source_candidate
certain,"certainly,uncertain",reliable_value,"certainly,uncertain",matches_fixed_conservative_affix_policy_and_members_exist
certainly,certain,reliable_value,certain,matches_fixed_conservative_affix_policy_and_members_exist
certificate,,should_not_fill,,no_current_value_or_fixed_source_candidate
chain,,should_not_fill,,no_current_value_or_fixed_source_candidate
chair,,should_not_fill,,no_current_value_or_fixed_source_candidate
chairman,,should_not_fill,,no_current_value_or_fixed_source_candidate
chairwoman,,should_not_fill,,no_current_value_or_fixed_source_candidate
chalk,,should_not_fill,,no_current_value_or_fixed_source_candidate
challenge,,should_not_fill,,no_current_value_or_fixed_source_candidate
champion,,should_not_fill,,no_current_value_or_fixed_source_candidate
chance,,should_not_fill,,no_current_value_or_fixed_source_candidate
change,,should_not_fill,,no_current_value_or_fixed_source_candidate
channel,,should_not_fill,,no_current_value_or_fixed_source_candidate
chaos,,should_not_fill,,no_current_value_or_fixed_source_candidate
chapter,,should_not_fill,,no_current_value_or_fixed_source_candidate
character,,should_not_fill,,no_current_value_or_fixed_source_candidate
characteristic,,should_not_fill,,no_current_value_or_fixed_source_candidate
charge,,should_not_fill,,no_current_value_or_fixed_source_candidate
charity,,should_not_fill,,no_current_value_or_fixed_source_candidate
chart,,should_not_fill,,no_current_value_or_fixed_source_candidate
chat,,should_not_fill,,no_current_value_or_fixed_source_candidate
cheap,,should_not_fill,,no_current_value_or_fixed_source_candidate
cheat,,should_not_fill,,no_current_value_or_fixed_source_candidate
check,,should_not_fill,,no_current_value_or_fixed_source_candidate
cheek,,should_not_fill,,no_current_value_or_fixed_source_candidate
cheer,,should_not_fill,,no_current_value_or_fixed_source_candidate
cheese,,should_not_fill,,no_current_value_or_fixed_source_candidate
chef,,should_not_fill,,no_current_value_or_fixed_source_candidate
chemical,,should_not_fill,,no_current_value_or_fixed_source_candidate
chemist,,should_not_fill,,no_current_value_or_fixed_source_candidate
chemistry,,should_not_fill,,no_current_value_or_fixed_source_candidate
cheque,,should_not_fill,,no_current_value_or_fixed_source_candidate
chess,,should_not_fill,,no_current_value_or_fixed_source_candidate
chest,,should_not_fill,,no_current_value_or_fixed_source_candidate
chew,,should_not_fill,,no_current_value_or_fixed_source_candidate
chicken,,should_not_fill,,no_current_value_or_fixed_source_candidate
chief,,should_not_fill,,no_current_value_or_fixed_source_candidate
child,,should_not_fill,,no_current_value_or_fixed_source_candidate
childhood,,should_not_fill,,no_current_value_or_fixed_source_candidate
china,,should_not_fill,,no_current_value_or_fixed_source_candidate
chinese,,should_not_fill,,no_current_value_or_fixed_source_candidate
chocolate,,should_not_fill,,no_current_value_or_fixed_source_candidate
choice,,should_not_fill,,no_current_value_or_fixed_source_candidate
choke,,should_not_fill,,no_current_value_or_fixed_source_candidate
choose,,should_not_fill,,no_current_value_or_fixed_source_candidate
chopsticks,,should_not_fill,,no_current_value_or_fixed_source_candidate
chorus,,should_not_fill,,no_current_value_or_fixed_source_candidate
christian,,should_not_fill,,no_current_value_or_fixed_source_candidate
christmas,,should_not_fill,,no_current_value_or_fixed_source_candidate
church,,should_not_fill,,no_current_value_or_fixed_source_candidate
cigarette,,should_not_fill,,no_current_value_or_fixed_source_candidate
cinema,,should_not_fill,,no_current_value_or_fixed_source_candidate
circle,,should_not_fill,,no_current_value_or_fixed_source_candidate
circuit,,should_not_fill,,no_current_value_or_fixed_source_candidate
circulate,,should_not_fill,,no_current_value_or_fixed_source_candidate
circumstance,,should_not_fill,,no_current_value_or_fixed_source_candidate
circus,,should_not_fill,,no_current_value_or_fixed_source_candidate
cite,,should_not_fill,,no_current_value_or_fixed_source_candidate
citizen,,should_not_fill,,no_current_value_or_fixed_source_candidate
city,,should_not_fill,,no_current_value_or_fixed_source_candidate
civil,,should_not_fill,,no_current_value_or_fixed_source_candidate
civilian,,should_not_fill,,no_current_value_or_fixed_source_candidate
civilization,,should_not_fill,,no_current_value_or_fixed_source_candidate
claim,,should_not_fill,,no_current_value_or_fixed_source_candidate
clap,,should_not_fill,,no_current_value_or_fixed_source_candidate
clarify,,should_not_fill,,no_current_value_or_fixed_source_candidate
class,,should_not_fill,,no_current_value_or_fixed_source_candidate
classic,,should_not_fill,,no_current_value_or_fixed_source_candidate
classical,,should_not_fill,,no_current_value_or_fixed_source_candidate
classify,,should_not_fill,,no_current_value_or_fixed_source_candidate
classmate,,should_not_fill,,no_current_value_or_fixed_source_candidate
classroom,,should_not_fill,,no_current_value_or_fixed_source_candidate
clay,,should_not_fill,,no_current_value_or_fixed_source_candidate
clean,,should_not_fill,,no_current_value_or_fixed_source_candidate
clear,clearly,reliable_value,clearly,matches_fixed_conservative_affix_policy_and_members_exist
clearly,clear,reliable_value,clear,matches_fixed_conservative_affix_policy_and_members_exist
clerk,,should_not_fill,,no_current_value_or_fixed_source_candidate
